,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
1468,1425.0,1,0.6,0,0,1,33.0,0.5,89.0,3,2,396,1648,3771.0,10,3,9,1,0,1
1469,726.0,0,2.2,0,0,1,40.0,0.8,94.0,4,20,323,978,1342.0,16,11,4,1,1,1
1470,1576.0,1,2.0,0,0,1,20.0,0.6,148.0,3,0,410,1551,1379.0,17,1,16,1,0,1
1471,714.0,1,2.1,1,5,1,11.0,0.1,197.0,3,6,1750,1857,1164.0,15,12,19,1,1,0
1472,1595.0,0,1.9,1,1,0,63.0,0.9,88.0,1,20,1475,1988,908.0,18,13,6,0,0,1
1473,541.0,0,1.0,0,0,1,10.0,0.4,127.0,4,0,1836,1873,1019.0,19,9,15,1,1,0
1474,1617.0,1,2.6,0,14,0,29.0,0.9,113.0,6,20,283,676,3685.0,13,1,18,0,0,0
1475,1154.0,0,1.1,1,2,1,5.0,0.2,98.0,1,13,539,1240,1470.0,12,0,12,1,0,0
1476,1638.0,0,1.0,0,6,0,2.0,0.2,189.0,1,11,440,563,2299.0,19,9,9,1,1,1
1477,1150.0,1,2.7,0,0,0,39.0,0.4,151.0,8,1,397,800,999.0,6,2,11,1,1,0
1478,1254.0,1,2.3,0,0,1,44.0,0.2,149.0,1,10,204,1021,3011.0,7,4,12,1,1,0
1479,1806.0,1,2.0,1,2,1,54.0,0.1,117.0,1,11,347,727,3142.0,13,0,6,1,0,1
1480,603.0,0,1.5,0,8,0,12.0,0.7,114.0,6,20,1003,1284,1543.0,7,5,19,1,1,0
1481,1834.0,0,2.1,0,7,1,40.0,0.1,99.0,4,11,0,1987,3692.0,13,0,16,1,1,0
1482,520.0,0,2.3,0,0,1,31.0,0.8,145.0,6,14,264,519,2753.0,13,7,17,1,0,1
1483,565.0,0,0.6,1,1,0,50.0,0.1,158.0,2,8,543,703,2156.0,13,6,6,1,1,1
1484,1689.0,1,0.5,0,11,0,9.0,0.5,150.0,5,15,467,675,2637.0,8,4,3,1,0,0
1485,742.0,1,2.3,0,0,0,21.0,0.7,104.0,8,1,875,925,331.0,11,8,7,1,0,0
1486,1143.0,0,1.2,1,1,1,22.0,1.0,125.0,3,6,1116,1724,1214.0,12,5,16,1,1,0
1487,761.0,1,0.5,0,9,0,3.0,0.8,196.0,7,15,1325,1945,2248.0,19,3,15,1,1,1
1488,959.0,1,1.3,1,0,0,36.0,0.4,196.0,5,14,1313,1331,3073.0,19,1,8,1,1,1
1489,772.0,1,1.2,1,7,1,8.0,0.6,134.0,7,8,552,1802,422.0,7,6,15,1,0,0
1490,1015.0,1,0.8,0,5,0,12.0,0.5,102.0,3,14,335,679,2293.0,5,1,2,0,1,0
1491,1824.0,1,1.9,1,9,1,2.0,0.7,103.0,1,14,50,1105,3958.0,12,2,19,1,1,0
1492,1130.0,1,0.5,1,1,1,29.0,0.7,130.0,1,14,593,1327,432.0,6,1,10,1,1,1
1493,1183.0,1,0.5,1,3,1,48.0,0.1,120.0,8,12,268,1010,1152.0,8,3,3,1,0,0
1494,574.0,1,2.0,1,0,1,26.0,0.5,118.0,6,2,382,1364,1303.0,8,4,2,1,0,1
1495,1472.0,0,3.0,0,4,1,20.0,0.3,169.0,2,6,443,892,797.0,6,1,11,1,1,0
1496,1868.0,1,0.5,0,2,1,40.0,0.9,179.0,8,17,576,884,298.0,8,2,17,1,1,0
1497,1375.0,0,2.9,0,2,0,20.0,0.4,147.0,6,7,596,679,3847.0,8,0,12,1,0,1
1498,881.0,0,1.0,0,1,0,64.0,0.5,160.0,3,6,115,636,2110.0,18,9,6,1,1,1
1499,1742.0,1,0.5,1,5,1,43.0,0.9,176.0,3,7,356,1407,1921.0,9,2,3,1,1,0
1500,1225.0,0,0.7,1,6,0,60.0,0.1,107.0,2,15,10,1567,2423.0,17,11,6,1,0,0
1501,1970.0,1,0.5,1,0,1,15.0,1.0,132.0,2,0,1399,1684,1658.0,15,9,20,1,1,1
1502,1186.0,1,0.5,1,2,0,21.0,0.4,160.0,8,4,68,584,2361.0,17,8,7,1,0,0
1503,1762.0,0,0.7,0,7,0,60.0,0.1,157.0,4,10,643,790,1380.0,14,5,14,1,0,0
1504,1731.0,1,1.4,1,4,1,4.0,0.5,163.0,6,18,809,1988,3892.0,5,1,4,1,1,1
1505,852.0,0,1.8,1,5,1,8.0,0.8,160.0,5,9,683,1349,315.0,7,6,20,1,0,0
1506,848.0,1,1.5,1,4,1,36.0,0.3,151.0,4,16,56,527,2289.0,10,2,19,1,1,1
1507,1575.0,0,2.5,1,0,1,11.0,0.2,185.0,7,20,492,818,2182.0,7,3,17,1,1,0
1508,1554.0,0,2.8,1,7,0,23.0,0.1,105.0,6,18,699,1492,2184.0,13,9,20,1,0,1
1509,1972.0,1,1.6,0,0,0,48.0,0.5,92.0,8,2,290,804,2872.0,7,2,11,1,0,1
1510,827.0,1,0.6,1,9,1,35.0,0.2,87.0,6,17,23,826,2367.0,5,3,15,1,0,1
1511,1063.0,0,1.5,0,7,0,3.0,0.9,155.0,4,10,394,849,1919.0,12,10,20,1,1,0
1512,1695.0,0,2.3,1,1,0,34.0,0.4,84.0,5,10,713,1742,3296.0,17,6,14,0,0,0
1513,1343.0,0,2.4,1,5,1,14.0,0.9,81.0,8,10,1063,1205,462.0,18,7,11,1,1,1
1514,834.0,0,0.5,0,2,1,27.0,0.2,123.0,1,16,1421,1463,1591.0,11,9,20,1,1,0
1515,595.0,0,2.6,0,0,1,20.0,0.4,122.0,2,18,623,816,1593.0,19,11,2,1,0,1
1516,1081.0,1,1.9,1,13,1,42.0,0.1,101.0,7,17,83,816,2456.0,7,4,7,1,0,0
1517,911.0,0,1.4,1,3,0,14.0,0.7,199.0,4,4,1563,1692,2933.0,16,3,11,0,1,0
1518,844.0,0,2.2,1,1,1,22.0,0.9,197.0,7,2,777,1995,3154.0,14,11,7,1,0,0
1519,1335.0,1,3.0,0,3,0,60.0,0.8,180.0,2,4,83,559,3615.0,5,2,9,1,0,0
1520,1883.0,0,1.6,0,9,0,24.0,0.1,87.0,1,16,203,915,3563.0,17,10,3,0,0,0
1521,1128.0,1,0.5,1,6,0,33.0,0.6,147.0,8,7,938,1226,1440.0,17,15,19,1,0,0
1522,826.0,1,2.4,1,14,1,57.0,0.6,117.0,2,17,1077,1183,1907.0,15,14,5,1,0,0
1523,1650.0,0,2.3,0,0,1,38.0,0.7,89.0,1,1,773,881,324.0,14,10,2,1,1,1
1524,1162.0,0,1.0,0,0,0,50.0,0.5,104.0,4,10,332,866,1404.0,10,3,15,1,1,1
1525,1517.0,0,2.5,0,2,1,8.0,0.8,169.0,4,18,570,1645,2738.0,18,16,12,1,0,0
1526,963.0,0,0.5,0,1,1,60.0,0.8,156.0,3,3,742,821,2722.0,12,6,16,1,0,0
1527,1837.0,0,1.0,1,5,1,12.0,0.9,103.0,8,6,1420,1539,2294.0,8,7,20,1,0,1
1528,1028.0,1,2.8,0,1,1,30.0,0.1,193.0,1,10,1801,1923,1424.0,18,4,13,1,0,1
1529,1831.0,1,2.2,1,4,0,55.0,1.0,189.0,8,9,1693,1790,1133.0,14,3,10,0,1,0
1530,571.0,1,2.0,1,5,1,58.0,0.6,101.0,6,11,31,1536,555.0,19,10,11,1,0,1
1531,1770.0,1,2.3,0,0,0,9.0,0.6,183.0,6,5,1098,1373,3785.0,13,10,14,1,0,1
1532,970.0,1,1.3,1,5,0,59.0,0.2,84.0,7,19,1765,1786,3675.0,12,0,12,0,0,0
1533,642.0,1,0.5,0,0,1,38.0,0.8,86.0,5,10,887,1775,435.0,9,2,2,1,1,0
1534,622.0,1,1.9,1,12,0,11.0,0.8,193.0,8,14,760,1964,3183.0,5,0,4,1,1,1
1535,600.0,1,1.8,0,9,1,6.0,0.8,199.0,2,15,486,1032,3495.0,17,4,7,1,1,0
1536,1412.0,0,0.6,0,9,0,57.0,0.2,86.0,3,10,2,660,1853.0,15,10,18,0,0,1
1537,733.0,0,0.8,0,7,0,16.0,0.4,138.0,4,12,202,1787,2648.0,12,0,19,1,1,0
1538,1070.0,1,3.0,0,9,0,19.0,0.8,160.0,7,16,90,1614,2647.0,14,13,20,0,1,0
1539,875.0,1,0.7,1,1,0,30.0,0.7,146.0,8,8,469,853,702.0,19,15,15,1,1,1
1540,1994.0,1,0.7,0,5,0,5.0,0.4,189.0,2,7,86,1546,1836.0,12,11,18,1,0,0
1541,823.0,0,1.0,1,9,1,18.0,0.2,182.0,5,16,1180,1350,3894.0,13,10,9,1,1,0
1542,1908.0,0,0.5,0,9,1,30.0,1.0,111.0,2,19,140,1046,2944.0,19,17,17,1,0,1
1543,790.0,0,0.5,1,7,1,44.0,0.1,89.0,8,8,1100,1437,3424.0,13,11,9,1,1,0
1544,1330.0,1,1.8,1,1,0,40.0,0.5,177.0,1,5,194,892,2678.0,9,4,14,1,1,1
1545,1660.0,0,0.5,0,2,1,15.0,0.7,100.0,8,8,440,569,2424.0,12,5,9,1,1,0
1546,1776.0,0,2.2,0,2,0,20.0,0.9,82.0,6,16,1563,1803,2671.0,15,10,12,0,1,1
1547,1611.0,0,0.5,1,4,1,27.0,0.9,199.0,1,10,163,1011,3078.0,15,2,6,1,0,1
1548,1410.0,1,0.5,1,0,1,15.0,0.3,92.0,3,1,192,1311,2304.0,18,4,18,1,1,0
1549,1772.0,1,1.6,0,17,1,45.0,0.5,159.0,2,18,837,1405,1146.0,6,1,17,1,1,0
1550,1280.0,1,1.3,0,0,1,39.0,1.0,108.0,7,1,356,588,2335.0,6,4,2,1,0,1
1551,1712.0,1,0.9,1,2,0,23.0,1.0,155.0,7,19,155,663,1422.0,5,0,15,1,1,0
1552,1562.0,1,0.7,0,0,0,55.0,0.1,140.0,8,1,1032,1776,2096.0,15,3,3,0,0,0
1553,891.0,0,1.9,1,1,1,18.0,0.1,153.0,6,3,40,1435,1303.0,17,16,4,1,1,1
1554,1957.0,0,1.2,1,18,1,36.0,0.8,151.0,2,19,1194,1727,1115.0,16,2,18,1,0,1
1555,1110.0,0,0.6,0,1,0,42.0,0.9,192.0,5,2,1179,1262,456.0,12,8,18,1,1,0
1556,875.0,1,1.4,1,1,1,43.0,0.6,104.0,8,3,902,969,3396.0,14,2,18,1,0,0
1557,1211.0,1,1.2,0,0,0,28.0,0.3,130.0,2,3,58,963,2750.0,6,1,14,0,1,0
1558,769.0,0,0.5,1,12,1,54.0,0.2,112.0,4,19,1385,1780,941.0,15,8,20,1,0,1
1559,671.0,0,2.9,0,7,1,2.0,0.1,95.0,6,19,614,1617,2278.0,13,4,2,1,0,0
1560,1872.0,0,0.5,0,5,1,26.0,0.5,172.0,4,10,672,1088,2273.0,8,4,8,1,0,1
1561,1076.0,0,2.3,1,0,1,14.0,0.7,191.0,5,0,1088,1718,2355.0,17,16,2,1,1,1
1562,1325.0,0,1.9,0,2,0,50.0,0.1,146.0,1,10,499,695,2328.0,17,10,2,1,0,0
1563,911.0,1,2.2,1,1,1,28.0,0.5,182.0,2,2,157,763,2638.0,8,4,13,1,1,1
1564,1273.0,1,0.7,0,1,0,23.0,0.6,178.0,6,14,485,1399,558.0,8,5,13,1,0,0
1565,1225.0,0,0.5,0,3,1,39.0,0.9,124.0,4,4,571,817,1345.0,16,0,11,1,0,1
1566,1317.0,0,1.5,0,6,0,12.0,0.1,154.0,2,9,431,542,425.0,7,0,11,1,1,1
1567,940.0,0,2.9,0,0,0,16.0,0.7,115.0,4,1,499,1090,2192.0,15,13,9,1,1,1
1568,729.0,1,2.0,0,0,0,14.0,0.6,135.0,6,2,563,1055,3397.0,19,15,17,1,0,1
1569,1494.0,0,2.4,0,6,1,3.0,0.9,93.0,7,17,944,1003,1208.0,14,13,17,1,1,0
1570,1546.0,1,1.6,1,2,1,27.0,0.7,124.0,2,6,1138,1491,267.0,12,10,16,1,1,0
1571,1253.0,0,0.7,0,0,1,34.0,0.9,113.0,4,10,161,647,3518.0,7,3,8,1,1,1
1572,895.0,0,0.5,1,6,0,16.0,0.3,164.0,8,14,126,1575,3122.0,7,0,4,0,0,1
1573,793.0,1,1.9,1,0,1,43.0,0.3,124.0,8,2,15,1196,1050.0,11,9,3,1,1,1
1574,1628.0,1,1.8,1,11,0,56.0,0.1,136.0,2,13,500,1713,3358.0,17,11,12,1,1,1
1575,625.0,0,2.7,1,2,0,42.0,0.8,138.0,8,3,203,1771,2929.0,10,4,17,1,0,0
1576,1110.0,0,1.5,0,2,1,12.0,0.3,153.0,8,5,961,1950,624.0,9,7,15,1,0,0
1577,999.0,0,1.7,0,6,0,49.0,0.6,132.0,1,17,608,1970,1598.0,7,0,8,0,1,0
1578,1856.0,0,0.5,1,0,1,24.0,0.1,155.0,5,1,277,1155,2052.0,17,6,10,1,1,0
1579,1715.0,0,2.6,1,9,1,15.0,0.6,120.0,6,20,114,1849,1249.0,16,2,4,1,1,0
1580,1897.0,1,1.9,0,2,1,54.0,0.3,154.0,2,7,630,738,412.0,17,11,2,1,0,0
1581,1202.0,1,2.4,1,0,0,19.0,0.1,122.0,2,1,404,1742,595.0,19,0,3,0,0,0
1582,1171.0,1,1.7,1,2,0,19.0,0.3,167.0,7,19,248,755,263.0,6,5,8,0,0,0
1583,964.0,0,2.0,0,0,1,22.0,0.7,86.0,8,0,225,1234,2577.0,17,16,5,1,1,0
1584,1973.0,1,2.4,1,6,0,46.0,0.1,193.0,4,10,699,851,639.0,6,0,3,0,0,1
1585,1992.0,1,0.6,1,11,0,2.0,0.1,141.0,1,14,649,895,3206.0,10,9,10,1,1,0
1586,546.0,1,2.6,1,5,0,26.0,1.0,159.0,5,15,416,1658,1550.0,7,2,3,0,1,0
1587,1093.0,0,0.5,0,1,1,31.0,0.6,171.0,2,12,1310,1420,1646.0,12,0,6,1,1,0
1588,1880.0,1,2.0,0,11,0,35.0,0.1,200.0,4,14,930,1983,1930.0,17,7,15,0,1,0
1589,1765.0,0,1.1,0,3,0,11.0,0.7,87.0,2,7,835,1175,3695.0,6,5,18,1,0,0
1590,1640.0,0,0.5,1,1,1,36.0,0.9,87.0,8,11,664,1806,3235.0,6,1,10,1,0,1
1591,1830.0,0,0.5,0,0,0,7.0,0.9,191.0,6,12,460,1583,2334.0,8,7,14,0,1,0
1592,826.0,0,0.6,0,3,0,62.0,0.7,187.0,4,19,778,1615,1998.0,17,4,17,0,0,0
1593,1864.0,0,2.2,0,0,1,7.0,0.1,142.0,1,2,225,1545,2258.0,10,1,10,1,0,0
1594,586.0,1,0.6,0,16,1,42.0,0.3,121.0,7,17,785,1118,1869.0,12,2,7,1,1,1
1595,1206.0,0,3.0,1,10,1,30.0,0.6,127.0,3,13,1581,1713,1825.0,7,1,4,1,0,1
1596,832.0,1,0.5,1,1,1,5.0,0.1,165.0,5,2,9,1944,3946.0,12,5,14,1,1,1
1597,848.0,1,2.8,0,1,0,8.0,0.1,103.0,7,3,7,1294,436.0,10,6,15,1,1,1
1598,1851.0,0,2.9,0,0,0,53.0,0.7,112.0,6,2,174,1175,2678.0,6,0,8,1,0,0
1599,1166.0,1,0.5,0,7,0,59.0,0.5,80.0,1,11,437,638,3887.0,8,6,7,1,0,1
1600,1776.0,1,2.1,1,10,0,35.0,0.1,172.0,4,16,278,623,1813.0,16,13,20,1,1,1
1601,1254.0,1,1.2,0,2,1,27.0,0.2,134.0,2,10,1288,1372,817.0,14,1,16,1,1,1
1602,1494.0,0,1.6,1,4,1,24.0,0.2,101.0,1,17,979,1190,3614.0,15,12,9,1,0,0
1603,984.0,1,2.2,1,0,1,39.0,0.5,119.0,8,18,56,1931,2013.0,11,7,16,1,1,0
1604,1179.0,1,0.8,0,1,0,5.0,0.9,154.0,5,17,913,1429,543.0,8,7,18,0,0,1
1605,513.0,0,1.9,0,8,0,32.0,0.4,174.0,8,13,282,710,3400.0,16,6,13,0,1,1
1606,557.0,0,0.5,1,3,0,17.0,0.2,89.0,6,4,322,710,2623.0,17,16,16,0,0,0
1607,744.0,0,1.7,1,0,1,33.0,0.5,105.0,4,2,1252,1963,2700.0,9,3,19,1,0,0
1608,1129.0,1,0.8,1,9,1,21.0,0.6,116.0,2,10,1128,1702,1400.0,11,0,13,1,1,0
1609,1148.0,0,2.3,1,0,1,58.0,0.3,170.0,5,20,606,688,3127.0,10,7,11,1,0,0
1610,1793.0,0,2.7,0,12,1,44.0,0.7,175.0,5,17,655,1459,2803.0,19,9,6,1,1,1
1611,1310.0,0,2.3,1,3,0,15.0,0.2,150.0,5,11,954,970,2518.0,18,17,5,0,1,1
1612,1604.0,0,1.2,0,1,0,6.0,0.5,191.0,6,15,68,1042,3564.0,7,2,2,1,1,0
1613,1676.0,0,1.6,0,2,0,37.0,0.2,145.0,1,3,134,1197,2515.0,14,8,4,1,0,1
1614,1001.0,0,2.8,1,1,0,40.0,0.2,117.0,3,7,922,1836,3654.0,13,9,10,1,1,1
1615,1086.0,0,2.7,0,0,1,24.0,0.1,135.0,8,19,1874,1976,3930.0,17,1,18,1,1,1
1616,1986.0,1,0.5,1,7,1,39.0,0.1,89.0,7,19,251,599,3476.0,11,8,17,1,1,0
1617,634.0,1,0.8,0,5,0,41.0,0.2,192.0,1,12,1362,1853,3242.0,18,11,4,1,0,1
1618,502.0,0,0.8,0,7,0,52.0,1.0,82.0,6,8,281,1159,2666.0,5,4,20,1,1,0
1619,1641.0,0,1.1,0,6,0,48.0,0.7,97.0,8,7,224,1994,1695.0,13,6,17,1,0,1
1620,623.0,0,1.4,1,0,1,15.0,0.2,189.0,3,1,778,844,3510.0,14,4,18,1,0,1
1621,962.0,1,1.1,1,3,0,17.0,0.1,161.0,8,20,546,1424,3438.0,14,3,20,0,0,0
1622,1057.0,1,2.7,0,3,1,41.0,0.1,97.0,4,10,397,891,2033.0,16,9,2,1,1,0
1623,1862.0,0,1.5,0,1,0,62.0,1.0,182.0,1,2,386,1046,1017.0,11,3,9,1,0,0
1624,555.0,1,3.0,1,5,1,38.0,0.8,193.0,2,10,214,1970,1686.0,8,1,8,1,0,1
1625,1000.0,0,2.7,0,1,1,58.0,1.0,135.0,5,12,461,833,862.0,7,0,20,1,0,0
1626,841.0,0,0.5,0,6,1,11.0,0.3,81.0,5,14,125,675,957.0,6,5,11,1,1,0
1627,865.0,0,2.9,0,5,0,16.0,0.1,89.0,4,12,335,1009,3494.0,13,3,14,0,0,1
1628,999.0,0,2.6,1,11,1,56.0,1.0,165.0,4,13,342,1641,3083.0,8,4,11,1,1,1
1629,1232.0,0,1.2,0,12,0,30.0,0.9,131.0,6,14,625,761,1656.0,8,4,15,1,1,1
1630,1194.0,0,2.3,0,6,1,34.0,0.2,165.0,2,12,494,509,313.0,15,1,19,1,1,0
1631,612.0,1,0.5,1,1,1,20.0,0.8,179.0,8,6,1145,1487,3282.0,16,2,18,1,1,1
1632,1362.0,1,2.9,0,0,0,47.0,0.5,186.0,6,4,600,1042,3629.0,19,17,5,0,1,1
1633,1469.0,0,1.7,1,11,1,44.0,0.5,169.0,2,14,484,711,1687.0,15,5,5,1,1,1
1634,986.0,1,0.8,0,13,1,28.0,0.8,182.0,4,20,199,679,1149.0,8,7,18,1,1,0
1635,1843.0,0,2.8,0,1,1,62.0,0.8,104.0,3,7,21,832,3899.0,5,4,6,1,0,1
1636,1561.0,0,0.5,1,10,1,4.0,0.5,134.0,2,13,885,1811,1783.0,13,12,10,1,1,0
1637,1695.0,1,0.5,1,2,1,47.0,0.5,189.0,5,13,308,1208,1629.0,8,6,11,1,1,0
1638,667.0,0,2.6,1,3,0,8.0,0.8,185.0,1,7,1015,1947,2528.0,11,8,8,0,1,0
1639,1768.0,1,2.0,0,0,1,2.0,0.8,88.0,7,2,1303,1814,3256.0,9,6,5,1,1,0
1640,1269.0,1,2.8,1,16,0,41.0,1.0,180.0,8,17,406,1036,2341.0,10,9,16,0,0,1
1641,1109.0,1,2.8,1,6,0,57.0,0.9,151.0,1,12,124,833,2785.0,15,10,16,1,0,0
1642,936.0,0,0.5,1,14,1,14.0,0.1,164.0,3,17,150,1677,3761.0,13,1,12,1,0,0
1643,1713.0,1,2.0,0,9,1,5.0,0.7,199.0,6,16,108,1963,1513.0,15,6,2,1,0,1
1644,1175.0,1,1.7,1,1,1,45.0,0.6,167.0,2,7,90,557,2240.0,10,6,5,1,1,0
1645,1940.0,1,1.0,1,0,1,5.0,0.2,194.0,4,1,588,1809,820.0,19,18,3,1,1,1
1646,855.0,1,0.5,0,2,1,32.0,0.5,159.0,2,3,1028,1196,1875.0,16,8,8,1,1,1
1647,771.0,1,0.5,1,0,1,33.0,0.1,157.0,3,17,776,1247,920.0,16,2,10,1,1,1
1648,645.0,0,2.5,0,10,1,63.0,1.0,174.0,4,14,278,584,3615.0,18,8,13,1,0,1
1649,1307.0,0,1.8,0,2,0,7.0,0.6,88.0,7,3,897,1103,1412.0,16,9,5,0,0,1
1650,1948.0,0,2.9,1,4,0,5.0,0.2,136.0,1,13,651,700,361.0,6,1,10,0,1,0
1651,1509.0,0,0.6,1,5,0,50.0,0.3,81.0,4,8,1010,1684,1540.0,12,8,3,1,1,0
1652,626.0,1,2.8,1,3,1,11.0,0.8,109.0,2,9,737,1759,1077.0,6,1,4,1,0,1
1653,1190.0,0,2.0,1,0,0,40.0,0.2,93.0,5,1,1399,1646,3610.0,13,7,9,0,0,1
1654,1727.0,1,2.1,1,10,0,57.0,0.3,158.0,6,18,376,1288,512.0,5,2,6,0,0,0
1655,1670.0,1,3.0,0,14,0,62.0,0.5,114.0,8,20,1117,1330,3024.0,6,0,20,0,0,1
1656,1150.0,1,0.5,1,4,1,27.0,1.0,134.0,1,17,234,1947,1610.0,11,0,16,1,0,0
1657,1208.0,0,2.9,0,5,1,16.0,1.0,175.0,1,19,691,1028,2201.0,17,16,12,1,0,0
1658,1812.0,1,1.3,1,4,1,42.0,1.0,162.0,7,15,380,1550,3338.0,18,13,11,1,1,1
1659,770.0,1,1.5,1,6,0,61.0,0.2,196.0,4,9,603,1483,3473.0,7,3,4,0,0,1
1660,1559.0,1,1.3,1,10,1,10.0,0.3,114.0,8,17,117,681,2203.0,7,5,15,1,1,1
1661,1902.0,0,0.5,0,10,0,13.0,0.2,155.0,4,11,766,877,940.0,14,10,15,1,1,0
1662,1751.0,0,2.5,0,1,0,4.0,0.6,146.0,8,9,1499,1952,1155.0,19,14,12,0,1,1
1663,1416.0,1,1.8,1,0,0,20.0,0.1,93.0,4,0,1175,1578,3872.0,10,2,7,0,0,1
1664,1288.0,0,0.5,1,3,1,61.0,0.2,115.0,6,6,988,1503,1882.0,16,6,10,1,0,1
1665,1003.0,1,2.9,0,16,1,16.0,0.6,119.0,8,19,190,1905,1798.0,16,7,10,1,0,0
1666,1715.0,1,0.5,1,1,1,18.0,0.1,96.0,6,3,674,1375,2598.0,17,2,3,1,0,0
1667,1967.0,0,0.5,0,0,1,46.0,0.6,199.0,1,7,518,1374,1567.0,15,2,7,1,1,0
1668,962.0,0,1.0,1,14,0,2.0,0.9,125.0,1,20,1618,1916,1491.0,16,2,14,1,0,0
1669,1487.0,0,1.5,0,5,1,42.0,0.8,120.0,2,7,857,989,2003.0,12,4,3,1,0,0
1670,1569.0,1,1.6,1,4,1,54.0,0.9,190.0,4,6,371,665,3905.0,6,2,4,1,0,0
1671,1146.0,0,3.0,0,5,1,57.0,0.4,111.0,5,10,73,583,291.0,19,9,11,1,1,1
1672,1379.0,1,1.5,0,6,1,9.0,0.8,118.0,8,13,98,755,1693.0,11,4,18,1,0,1
1673,1504.0,0,1.9,1,7,1,25.0,0.3,152.0,4,9,395,1853,1788.0,13,11,13,1,0,1
1674,1945.0,0,1.2,0,3,0,26.0,0.7,112.0,6,5,1064,1540,3322.0,18,7,20,0,0,1
1675,1630.0,1,2.8,1,0,1,32.0,0.9,80.0,6,1,712,1726,1751.0,12,10,20,1,0,1
1676,1125.0,1,2.7,0,10,0,23.0,0.4,117.0,1,14,774,939,1641.0,14,8,12,1,1,0
1677,614.0,1,0.7,0,4,1,51.0,0.1,178.0,7,7,1012,1040,2854.0,10,7,12,1,0,1
1678,854.0,0,1.0,0,5,1,17.0,0.9,101.0,4,9,730,1148,3115.0,7,0,2,1,0,0
1679,1470.0,1,1.7,1,6,0,45.0,0.1,121.0,1,9,777,1090,3259.0,10,1,14,1,0,1
1680,1826.0,1,0.5,1,5,1,49.0,0.6,172.0,8,6,973,1633,1612.0,17,9,17,1,1,0
1681,807.0,1,0.5,1,0,0,37.0,0.2,127.0,4,0,245,829,2319.0,5,4,4,0,0,0
1682,1996.0,1,2.8,1,0,1,7.0,0.1,138.0,5,4,937,1083,1258.0,17,14,16,1,0,0
1683,1083.0,1,2.0,0,3,0,41.0,0.7,158.0,5,5,937,1164,1543.0,18,3,10,0,0,1
1684,1035.0,0,0.5,1,14,1,49.0,0.3,178.0,2,15,574,1171,3991.0,12,4,19,1,0,0
1685,1521.0,1,1.6,0,5,1,62.0,0.3,143.0,1,9,678,1630,3555.0,5,2,19,1,0,0
1686,1314.0,1,2.8,1,13,1,5.0,1.0,87.0,4,18,82,512,3411.0,17,16,18,1,0,0
1687,535.0,0,1.9,0,5,0,24.0,0.2,190.0,8,19,398,1775,524.0,9,3,4,0,0,0
1688,673.0,1,1.9,0,13,1,35.0,0.4,142.0,6,14,1096,1570,3541.0,18,17,4,1,0,1
1689,1219.0,0,1.6,1,5,0,4.0,0.3,169.0,6,7,1419,1698,1998.0,9,2,4,0,0,0
1690,1606.0,1,0.5,1,0,1,33.0,0.9,200.0,5,0,157,770,3437.0,11,1,2,1,0,0
1691,1603.0,1,0.5,1,1,1,17.0,0.5,114.0,2,8,430,1207,1637.0,17,3,11,1,0,1
1692,1958.0,0,0.5,0,6,1,52.0,0.4,153.0,1,14,1524,1848,3064.0,7,6,3,1,0,0
1693,695.0,0,0.5,0,18,1,12.0,0.6,196.0,2,19,1649,1829,2855.0,16,13,7,1,1,1
1694,1441.0,0,0.6,1,0,1,53.0,0.5,106.0,1,12,254,954,1393.0,9,4,4,1,1,1
1695,1470.0,0,2.2,1,4,1,33.0,0.4,138.0,7,10,1790,1988,1633.0,18,4,4,1,0,0
1696,1890.0,0,1.1,0,4,1,48.0,0.5,127.0,4,5,1438,1832,2392.0,10,4,15,1,0,1
1697,1152.0,1,2.1,1,0,1,26.0,0.3,82.0,2,0,1304,1673,3284.0,15,2,8,1,0,1
1698,1619.0,1,0.9,0,3,0,20.0,0.9,117.0,6,9,813,1180,464.0,7,5,16,1,0,1
1699,1002.0,1,1.8,0,1,0,45.0,0.7,180.0,7,7,948,1007,1234.0,19,13,18,1,1,0
1700,742.0,1,0.5,0,0,1,36.0,0.7,139.0,3,1,1161,1288,292.0,8,0,6,1,1,1
1701,1306.0,1,2.1,1,2,1,33.0,0.4,174.0,3,9,867,1258,2521.0,6,5,16,1,0,0
1702,1424.0,1,2.9,1,0,0,20.0,0.6,180.0,5,0,181,1199,2658.0,15,0,19,1,0,0
1703,942.0,0,1.4,1,8,0,27.0,0.5,91.0,4,9,754,1532,587.0,6,3,13,0,1,1
1704,1934.0,1,2.7,0,8,1,2.0,0.1,118.0,4,16,242,1127,2190.0,18,1,9,1,0,1
1705,1290.0,1,1.4,1,19,1,35.0,0.3,110.0,4,20,405,742,879.0,16,2,8,1,0,0
1706,930.0,0,2.1,1,0,0,54.0,0.9,80.0,1,13,1569,1763,1743.0,7,1,9,0,1,0
1707,1699.0,1,0.5,0,16,0,21.0,0.1,156.0,4,20,105,1099,1181.0,16,0,18,1,1,0
1708,1849.0,1,0.5,0,1,0,29.0,0.5,181.0,7,12,978,1986,3330.0,14,4,15,1,0,1
1709,1922.0,0,0.5,0,15,1,42.0,0.6,153.0,8,16,725,1882,3564.0,12,1,17,1,0,0
